sample_number,site_id,date,sample_type,method,ng_m_l,lake,site_type,depth_category,ng_g_resin,congener,value
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,la,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,dm_lr,1.769805886
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,ly,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,nod,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,lf,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,wr,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,atx,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,hatx,0
343,BKS_BL_SH_05,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,cyl,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,rr,0.148297681
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,yr,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,lr,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,la,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,dm_lr,3.185169451
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,ly,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,nod,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,lf,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,wr,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,atx,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,hatx,0
344,BKS_BL_SH_06,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,cyl,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,rr,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,yr,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,lr,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,la,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,dm_lr,1.97990518
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,ly,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,nod,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,lf,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,wr,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,atx,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,hatx,0
345,BKS_BL_SH_07,2025-09-02,regular,grab,NA,brooks,shore,NA,NA,cyl,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,rr,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,yr,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,lr,0.260458471
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,la,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,dm_lr,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,ly,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,nod,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,lf,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,wr,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,atx,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,hatx,0
348,BKS_BL_BU_SS,2025-09-02,regular,grab,NA,brooks,buoy,surface,NA,cyl,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,rr,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,yr,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,lr,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,la,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,dm_lr,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,ly,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,nod,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,lf,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,wr,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,atx,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,hatx,0
349,BKS_BL_BU_DD,2025-09-02,regular,grab,NA,brooks,buoy,bottom,NA,cyl,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,rr,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,yr,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,lr,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,la,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,dm_lr,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,ly,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,nod,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,lf,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,wr,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,atx,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,hatx,0
350,BKS_UB_SH_08,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,cyl,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,rr,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,yr,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,lr,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,la,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,dm_lr,1.482322691
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,ly,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,nod,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,lf,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,wr,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,atx,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,hatx,0
351,BKS_UB_SH_09,2025-09-02,regular,grab,NA,upper brooks,shore,NA,NA,cyl,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,rr,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,yr,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,lr,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,la,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,dm_lr,1.498962235
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,ly,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,nod,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,lf,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,wr,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,atx,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,hatx,0
352,BKS_UB_BU_SS,2025-09-02,regular,grab,NA,upper brooks,buoy,surface,NA,cyl,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,rr,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,yr,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,lr,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,la,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,dm_lr,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,ly,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,nod,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,lf,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,wr,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,atx,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,hatx,0
353,BKS_UB_BU_DD,2025-09-02,regular,grab,NA,upper brooks,buoy,bottom,NA,cyl,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,rr,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,yr,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,lr,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,la,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,dm_lr,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,ly,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,nod,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,lf,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,wr,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,atx,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,hatx,0
354,BKS_RN_SH_10,2025-09-02,regular,grab,NA,rainbow,shore,NA,NA,cyl,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,rr,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,yr,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,lr,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,la,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,dm_lr,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,ly,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,nod,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,lf,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,wr,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,atx,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,hatx,0
355,BKS_RN_BU_SS,2025-09-02,regular,grab,NA,rainbow,buoy,surface,NA,cyl,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,rr,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,yr,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,lr,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,la,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,dm_lr,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,ly,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,nod,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,lf,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,wr,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,atx,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,hatx,0
356,BKS_RN_BU_DD,2025-09-02,regular,grab,NA,rainbow,buoy,bottom,NA,cyl,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,rr,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,yr,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,lr,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,la,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,dm_lr,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,ly,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,nod,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,lf,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,wr,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,atx,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,hatx,0
357,BKS_LJ_BU_SS,2025-09-02,regular,grab,NA,lower jade,buoy,surface,NA,cyl,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,rr,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,yr,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,lr,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,la,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,dm_lr,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,ly,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,nod,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,lf,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,wr,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,atx,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,hatx,0
358,BKS_LJ_BU_DD,2025-09-02,regular,grab,NA,lower jade,buoy,bottom,NA,cyl,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,rr,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,yr,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,lr,33.06520294
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,la,23.06285852
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,dm_lr,39.38018572
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,ly,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,nod,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,lf,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,wr,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,atx,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,hatx,0
361,BYS_BR_SH_01,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,cyl,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,rr,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,yr,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,lr,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,la,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0.983938297
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,ly,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,nod,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,lf,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,wr,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,atx,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,hatx,0
362,BYS_PC_SH_02,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,cyl,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,rr,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,yr,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,lr,23.01434731
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,la,22.25518774
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,dm_lr,1.982511373
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,ly,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,nod,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,lf,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,wr,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,atx,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,hatx,0
363,BYS_FR_SH_03,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,cyl,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,rr,0.346003488
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,yr,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,lr,3.547681161
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,la,11.19224528
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,dm_lr,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,ly,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,nod,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,lf,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,wr,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,atx,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,hatx,0
364,BYS_CR_SH_04,2025-09-01,regular,grab,NA,boysen,shore,NA,NA,cyl,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,rr,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,yr,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,lr,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,la,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0.788072829
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,ly,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,nod,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,lf,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,wr,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,atx,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,hatx,0
394,BKS_BL_SH_01,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,cyl,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,rr,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,yr,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,lr,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,la,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,dm_lr,1.660345757
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,ly,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,nod,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,lf,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,wr,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,atx,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,hatx,0
395,BKS_BL_SH_02,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,cyl,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,rr,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,yr,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,lr,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,la,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,dm_lr,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,ly,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,nod,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,lf,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,wr,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,atx,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,hatx,0
396,BKS_BL_SH_03,2025-09-16,regular,grab,NA,brooks,shore,NA,NA,cyl,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,rr,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,yr,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,lr,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,la,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,dm_lr,14.01009453
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,ly,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,nod,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,lf,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,wr,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,atx,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,hatx,0
397,BKS_BL_SH_04,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,cyl,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,rr,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,yr,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,lr,4.777281926
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,la,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,dm_lr,11.24071319
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,ly,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,nod,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,lf,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,wr,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,atx,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,hatx,0
398,BKS_BL_SH_05,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,cyl,0
399,BKS_BL_SH_06,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,rr,0
399,BKS_BL_SH_06,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,yr,0
399,BKS_BL_SH_06,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,lr,0
399,BKS_BL_SH_06,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,la,0
399,BKS_BL_SH_06,2025-09-17,regular,grab,NA,brooks,shore,NA,NA,dm_lr,12.04482413
